h,h_label,r,t,t_label,tau_start,l_h_lat,l_h_lon,l_t_lat,l_t_lon,__file,tau_end,vi_context,source
Q92990,Bùi Tường Phong,bornIn,Q1858,Hà Nội,1942.0,,,21.0245,105.84117,historical_figures.csv,,,
Q432057,Liz Lieu,bornIn,Q1854,Thành phố Hồ Chí Minh,1974.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q372634,Châu Phong Hòa,bornIn,Q36676,Đồng Tháp,1985.0,,,10.455015,105.633957,historical_figures.csv,,,
Q513108,Trịnh Công Sơn,bornIn,Q36690,Đắk Lắk,1939.0,,,12.666666666667,108.05,historical_figures.csv,,,
Q448094,Mai Phương Thúy,bornIn,Q1858,Hà Nội,1988.0,,,21.0245,105.84117,historical_figures.csv,,,
Q504362,Nguyễn Khánh,bornIn,Q36136,Trà Vinh,1927.0,,,9.936944,106.341111,historical_figures.csv,,,
Q210417,Gia Long,bornIn,Q36167,Huế,1762.0,,,16.456111111111,107.57638888889,historical_figures.csv,,,
Q318458,Nguyễn Phú Trọng,bornIn,Q864787,Đông Anh,1944.0,,,21.140498,105.848892,historical_figures.csv,,,
Q485476,Phùng Quang Thanh,bornIn,Q1858,Hà Nội,1949.0,,,21.0245,105.84117,historical_figures.csv,,,
Q94392,Đinh La Thăng,bornIn,Q8046189,Ý Yên,1960.0,,,20.333,106.0,historical_figures.csv,,,
Q197941,Jane Lưu,bornIn,Q180573,Việt Nam Cộng hòa,1963.0,,,10.776944444444,106.69527777778,historical_figures.csv,,,
Q233383,Phan Thị Kim Phúc,bornIn,Q286486,Trảng Bàng,1963.0,,,11.033,106.367,historical_figures.csv,,,
Q269992,Dương Thu Hương,bornIn,Q36497,Thái Bình,1947.0,,,20.446111111111,106.34222222222,historical_figures.csv,,,
Q182405,Emmanuel Lê Phong Thuận,bornIn,Q1927073,Chợ Mới,1930.0,,,10.479166666667,105.49166666667,historical_figures.csv,,,
Q178658,Lưu Huỳnh,bornIn,Q1854,Thành phố Hồ Chí Minh,2000.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q447625,Phạm Thị Hoài,bornIn,Q3031261,Gia Lộc,1960.0,,,20.85,106.29166666667,historical_figures.csv,,,
Q277943,Trần Đức Dương,bornIn,Q881,Việt Nam,1983.0,,,16.0,108.0,historical_figures.csv,,,
Q313322,Nguyễn Du,bornIn,Q33351,Hà Tĩnh,1766.0,,,18.333333333333,105.9,historical_figures.csv,,,
Q362337,Nick Út,bornIn,Q10742529,Bình Quới,1951.0,,,10.508976,106.465387,historical_figures.csv,,,
Q461156,Bùi Thị Nhung,bornIn,Q72818,Hải Phòng,1983.0,,,20.8,106.66666666667,historical_figures.csv,,,
Q434894,Võ Chí Công,bornIn,Q33356,Quảng Nam,1912.0,,,15.55,108.05,historical_figures.csv,,,
Q460917,Trần Nữ Yên Khê,bornIn,Q881,Việt Nam,1968.0,,,16.0,108.0,historical_figures.csv,,,
Q216350,Ngô Bảo Châu,bornIn,Q1858,Hà Nội,1972.0,,,21.0245,105.84117,historical_figures.csv,,,
Q93155,Hàn Thế Thành,bornIn,Q881,Việt Nam,1972.0,,,16.0,108.0,historical_figures.csv,,,
Q466001,Lê Duẩn,bornIn,Q36579,Quảng Trị,1907.0,,,16.75,107.0,historical_figures.csv,,,
Q342215,Đàm Thanh Xuân,bornIn,Q15180,Liên Xô,1985.0,,,65.0,90.0,historical_figures.csv,,,
Q342102,Đoàn Việt Cường,bornIn,Q36676,Đồng Tháp,1985.0,,,10.455015,105.633957,historical_figures.csv,,,
Q369596,Nông Đức Mạnh,bornIn,Q36404,Bắc Kạn,1940.0,,,22.25,105.83333333333,historical_figures.csv,,,
Q365944,Nguyễn Văn Tâm,bornIn,Q36608,Tây Ninh,1893.0,,,11.333333333333,106.16666666667,historical_figures.csv,,,
Q392709,Nguyễn Văn An,bornIn,Q36907,Nam Định,1937.0,,,20.25,106.25,historical_figures.csv,,,
Q475462,Phạm Duy,bornIn,Q1858,Hà Nội,1921.0,,,21.0245,105.84117,historical_figures.csv,,,
Q179910,Võ Nguyên Giáp,bornIn,Q3348089,Lộc Thủy,1911.0,,,17.2375,106.75361111111,historical_figures.csv,,,
Q259091,Thùy Trang,bornIn,Q1854,Thành phố Hồ Chí Minh,1973.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q94204,Trần Lập,bornIn,Q7943272,Vụ Bản,1974.0,,,20.383,106.117,historical_figures.csv,,,
Q465435,Phêrô Nguyễn Văn Nhơn,bornIn,Q25281,Đà Lạt,1938.0,,,11.94,108.4375,historical_figures.csv,,,
Q461166,Thanh Lam,bornIn,Q1858,Hà Nội,1969.0,,,21.0245,105.84117,historical_figures.csv,,,
Q233969,Lê Đức Thọ,bornIn,Q36413,Hà Nam,1911.0,,,20.533333333333,105.96666666667,historical_figures.csv,,,
Q465593,Kiến Phúc,bornIn,Q36167,Huế,1869.0,,,16.456111111111,107.57638888889,historical_figures.csv,,,
Q336319,Võ Văn Kiệt,bornIn,Q34789,Vĩnh Long,1922.0,,,10.2537,105.9723,historical_figures.csv,,,
Q531749,Hoàng Anh Tuấn,bornIn,Q1924544,Quế Võ,1985.0,,,21.146111111111,106.17305555556,historical_figures.csv,,,
Q466976,Tự Đức,bornIn,Q36167,Huế,1829.0,,,16.456111111111,107.57638888889,historical_figures.csv,,,
Q562168,Trịnh Hữu Châu,bornIn,Q1854,Thành phố Hồ Chí Minh,1950.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q542508,Trịnh Thị Minh Hà,bornIn,Q1858,Hà Nội,1952.0,,,21.0245,105.84117,historical_figures.csv,,,
Q310913,Thích Nhất Hạnh,bornIn,Q36167,Huế,1926.0,,,16.456111111111,107.57638888889,historical_figures.csv,,,
Q434419,Minh Mạng,bornIn,Q1854,Thành phố Hồ Chí Minh,1791.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q461099,Minh Tuyết,bornIn,Q1854,Thành phố Hồ Chí Minh,1976.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q532238,Phanxicô Xaviê Nguyễn Văn Thuận,bornIn,Q36167,Huế,1928.0,,,16.456111111111,107.57638888889,historical_figures.csv,,,
Q470095,Phan Thanh Giản,bornIn,Q2502014,Biên Hòa,1796.0,,,10.95,106.87388888889,historical_figures.csv,,,
Q553831,Huỳnh Phúc Hiệp,bornIn,Q5626082,Gò Công,1988.0,,,10.366666666667,106.66666666667,historical_figures.csv,,,
Q317814,Từ Khắc,bornIn,Q1854,Thành phố Hồ Chí Minh,1951.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q540994,Thiệu Trị,bornIn,Q36167,Huế,1807.0,,,16.456111111111,107.57638888889,historical_figures.csv,,,
Q367210,Sơn Ngọc Thành,bornIn,Q36615,Trà Vinh,1908.0,,,9.8333333333333,106.25,historical_figures.csv,,,
Q527860,Hồng Nhung,bornIn,Q1858,Hà Nội,1970.0,,,21.0245,105.84117,historical_figures.csv,,,
Q557546,Trần Anh Hùng,bornIn,Q25282,Đà Nẵng,1962.0,,,16.069444444444,108.20972222222,historical_figures.csv,,,
Q470920,Lê Đức Anh,bornIn,Q36399,Huế,1920.0,,,16.463888888889,107.58666666667,historical_figures.csv,,,
Q379775,Nguyễn Huệ,bornIn,Q36693,Bình Định,1752.0,,,14.166666666667,109.0,historical_figures.csv,,,
Q460346,Lê Công Vinh,bornIn,Q36587,Nghệ An,1985.0,,,19.333333333333,104.83333333333,historical_figures.csv,,,
Q585842,Antôn Nguyễn Văn Thiện,bornIn,Q216075,Cần Thơ,1906.0,,,10.1547298,105.5005357,historical_figures.csv,,,
Q197683,Trần Quang Diệu,bornIn,Q25282,Đà Nẵng,1760.0,,,16.069444444444,108.20972222222,historical_figures.csv,,,
Q81289,Nguyễn Chí Thiện,bornIn,Q1858,Hà Nội,1939.0,,,21.0245,105.84117,historical_figures.csv,,,
Q139324,Trần Đức Lương,bornIn,Q33304,Quảng Ngãi,1937.0,,,15.0,108.66666666667,historical_figures.csv,,,
Q614544,Nguyễn Phúc Bảo Thăng,bornIn,Q25281,Đà Lạt,1943.0,,,11.94,108.4375,historical_figures.csv,,,
Q342600,Đỗ Mười,bornIn,Q4403404,Thanh Trì,1917.0,,,20.945077,105.844432,historical_figures.csv,,,
Q348235,Trịnh Xuân Thuận,bornIn,Q1858,Hà Nội,1948.0,,,21.0245,105.84117,historical_figures.csv,,,
Q337811,Huỳnh Tấn Phát,bornIn,Q33425,Mỹ Tho,1913.0,,,10.36,106.36,historical_figures.csv,,,
Q250947,Trương Định,bornIn,Q4914341,Bình Sơn,1820.0,,,15.333,108.667,historical_figures.csv,,,
Q130429,Nguyễn Ngọc Tư,bornIn,Q33354,Cà Mau,1976.0,,,9.0833333333333,105.08333333333,historical_figures.csv,,,
Q496924,Anrê Dũng Lạc,bornIn,Q33381,Bắc Ninh,1795.0,,,21.18608,106.07631,historical_figures.csv,,,
Q384960,Michelle Phan,bornIn,Q100,Boston,1987.0,,,42.360277777778,-71.057777777778,historical_figures.csv,,,
Q358051,Phạm Văn Đồng,bornIn,Q33304,Quảng Ngãi,1906.0,,,15.0,108.66666666667,historical_figures.csv,,,
Q284978,Hoàng Thanh Trang,bornIn,Q1858,Hà Nội,1980.0,,,21.0245,105.84117,historical_figures.csv,,,
Q469821,Hanoi Hannah,bornIn,Q1858,Hà Nội,1931.0,,,21.0245,105.84117,historical_figures.csv,,,
Q7268867,Quang Vinh,bornIn,Q1854,Thành phố Hồ Chí Minh,1982.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q7798637,Thu Minh,bornIn,Q1858,Hà Nội,1977.0,,,21.0245,105.84117,historical_figures.csv,,,
Q7180366,Phạm Lực,bornIn,Q36167,Huế,1943.0,,,16.456111111111,107.57638888889,historical_figures.csv,,,
Q7272823,Quốc Thiên,bornIn,Q33271,Đồng Nai,1988.0,,,11.110278,107.181111,historical_figures.csv,,,
Q7672776,Tạ Phong Tần,bornIn,Q7932535,Vĩnh Lợi,1968.0,,,9.344484,105.714898,historical_figures.csv,,,
Q7811005,To Linh Huong,bornIn,Q1858,Hà Nội,1988.0,,,21.0245,105.84117,historical_figures.csv,,,
Q7799507,Thủy Tiên,bornIn,Q1854,Thành phố Hồ Chí Minh,1972.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q7023137,Nguyễn Văn Thương,bornIn,Q36399,Huế,1919.0,,,16.463888888889,107.58666666667,historical_figures.csv,,,
Q7180378,Phạm Quỳnh,bornIn,Q1858,Hà Nội,1892.0,,,21.0245,105.84117,historical_figures.csv,,,
Q7188349,Phùng Công Minh,bornIn,Q881,Việt Nam,1985.0,,,16.0,108.0,historical_figures.csv,,,
Q7798635,Thu Hiền,bornIn,Q5295738,Đông Hưng,1952.0,,,20.556953,106.355011,historical_figures.csv,,,
Q7180415,Phan Thanh Hùng,bornIn,Q25282,Đà Nẵng,1960.0,,,16.069444444444,108.20972222222,historical_figures.csv,,,
Q7703507,Terrence R. Dake,bornIn,Q43199,Omaha,1944.0,,,41.258611111111,-95.9375,historical_figures.csv,,,
Q7833299,Trần Hanh,bornIn,Q6945935,Mỹ Lộc,1932.0,,,20.440089,106.104711,historical_figures.csv,,,
Q7023085,Nguyễn Gia Từ,bornIn,Q33351,Hà Tĩnh,1989.0,,,18.333333333333,105.9,historical_figures.csv,,,
Q7831039,Trà Giang,bornIn,Q33304,Quảng Ngãi,1941.0,,,15.0,108.66666666667,historical_figures.csv,,,
Q7268863,Quang X. Pham,bornIn,Q1854,Thành phố Hồ Chí Minh,1964.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q7023046,Nguyễn Văn Nhung,bornIn,Q185682,Liên bang Đông Dương,1919.0,,,21.033333333333,105.85,historical_figures.csv,,,
Q7023129,Nguyễn Văn Kiệt (biệt hải),bornIn,Q881,Việt Nam,1945.0,,,16.0,108.0,historical_figures.csv,,,
Q7778399,Mạc Hồng Quân,bornIn,Q213,Séc,1992.0,,,50.0,15.0,historical_figures.csv,,,
Q7197456,Pipo Nguyen-duy,bornIn,Q36167,Huế,1962.0,,,16.456111111111,107.57638888889,historical_figures.csv,,,
Q7273051,Quyền Văn Minh,bornIn,Q1858,Hà Nội,1954.0,,,21.0245,105.84117,historical_figures.csv,,,
Q7180361,Pham Duc Trung Kien,bornIn,Q1854,Thành phố Hồ Chí Minh,1958.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q7023028,Nguyễn Văn Mạnh,bornIn,Q36399,Huế,1921.0,,,16.463888888889,107.58666666667,historical_figures.csv,,,
Q7180405,Phan Quang Đán,bornIn,Q33428,Vinh,1918.0,,,18.673333333333,105.69222222222,historical_figures.csv,,,
Q7811160,Tô Vĩnh Diện,bornIn,Q7841466,Triệu Sơn,1924.0,,,19.817,105.583,historical_figures.csv,,,
Q7117462,P. Q. Phan,bornIn,Q25282,Đà Nẵng,1962.0,,,16.069444444444,108.20972222222,historical_figures.csv,,,
Q7023142,Nguyễn Đình Tấn,bornIn,Q72818,Hải Phòng,1930.0,,,20.8,106.66666666667,historical_figures.csv,,,
Q7180405,Phan Quang Đán,bornIn,Q465947,Xiengkhuang,1918.0,,,19.416666666667,103.5,historical_figures.csv,,,
Q7833294,Trần Đình Đồng,bornIn,Q36587,Nghệ An,1987.0,,,19.333333333333,104.83333333333,historical_figures.csv,,,
Q7023013,Nguyễn Văn Chuân,bornIn,Q36399,Huế,1923.0,,,16.463888888889,107.58666666667,historical_figures.csv,,,
Q7710379,Thanh Thảo,bornIn,Q1854,Thành phố Hồ Chí Minh,1988.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q7180413,Phan Thanh Hưng,bornIn,Q25282,Đà Nẵng,1987.0,,,16.069444444444,108.20972222222,historical_figures.csv,,,
Q7023008,Nguyễn Tử Quảng,bornIn,Q10767737,Hoa Lư,1975.0,,,20.25,105.917,historical_figures.csv,,,
Q7268854,Quang Nhuong Huynh,bornIn,Q881,Việt Nam,1946.0,,,16.0,108.0,historical_figures.csv,,,
Q7820947,Tòng Thị Phóng,bornIn,Q33379,Sơn La,1954.0,,,21.166666666667,104.0,historical_figures.csv,,,
Q7188353,Phùng Khắc Khoan,bornIn,Q1858,Hà Nội,1528.0,,,21.0245,105.84117,historical_figures.csv,,,
Q7188348,Phùng Chí Kiên,bornIn,Q5274939,Diễn Châu,1901.0,,,19.0,105.55,historical_figures.csv,,,
Q7180384,Phạm Thị Mai Phương,bornIn,Q72818,Hải Phòng,1985.0,,,20.8,106.66666666667,historical_figures.csv,,,
Q7180387,Phạm Văn Đổng,bornIn,Q1365138,Sơn Tây,1919.0,,,21.133333333333,105.5,historical_figures.csv,,,
Q7180374,Phạm Phước Hưng,bornIn,Q1858,Hà Nội,1988.0,,,21.0245,105.84117,historical_figures.csv,,,
Q7188356,Phùng Văn Nhiên,bornIn,Q33682,Nam Định,1982.0,,,20.42,106.16833333333,historical_figures.csv,,,
Q7180399,Phan Huỳnh Điểu,bornIn,Q25282,Đà Nẵng,1924.0,,,16.069444444444,108.20972222222,historical_figures.csv,,,
Q7023108,Nguyễn Sáng,bornIn,Q33425,Mỹ Tho,1923.0,,,10.36,106.36,historical_figures.csv,,,
Q7023090,Nguyễn Hữu Đang,bornIn,Q185682,Liên bang Đông Dương,1913.0,,,21.033333333333,105.85,historical_figures.csv,,,
Q7023101,Nguyễn Phan Chánh,bornIn,Q33996,Hà Tĩnh,1892.0,,,18.343055555556,105.90583333333,historical_figures.csv,,,
Q7833292,Trần Đại Quang,bornIn,Q6409386,Kim Sơn,1956.0,,,20.083,106.083,historical_figures.csv,,,
Q7188373,Ngô Cảnh Phương,bornIn,Q180573,Việt Nam Cộng hòa,1958.0,,,10.776944444444,106.69527777778,historical_figures.csv,,,
Q7023058,Nguyễn Việt Thắng,bornIn,Q26573,Long An,1981.0,,,10.666666666667,106.16666666667,historical_figures.csv,,,
Q7023019,Nguyễn Văn Hiến,bornIn,Q33929,Ninh Bình,1954.0,,,,,historical_figures.csv,,,
Q7810977,Tố Hữu,bornIn,Q7268852,Quảng Điền,1920.0,,,16.578037,107.514749,historical_figures.csv,,,
Q7023030,Nguyễn Văn Minh,bornIn,Q1854,Thành phố Hồ Chí Minh,1929.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q7180369,Phạm Minh Đức,bornIn,Q881,Việt Nam,1976.0,,,16.0,108.0,historical_figures.csv,,,
Q7710386,Thanh Tùng,bornIn,Q19491,Nha Trang,1948.0,,,12.245,109.19166666667,historical_figures.csv,,,
Q7023131,Nguyễn Văn Minh Tiến,bornIn,Q1854,Thành phố Hồ Chí Minh,1974.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q7180375,Phạm Quang Nghị,bornIn,Q36512,Thanh Hóa,1949.0,,,20.0,105.5,historical_figures.csv,,,
Q7023145,Nguyễn Đỗ Cung,bornIn,Q864791,Từ Liêm,1912.0,,,21.0394,105.768,historical_figures.csv,,,
Q7180401,Phan Kế An,bornIn,Q10840980,Đường Lâm,1923.0,,,21.154444444444,105.47388888889,historical_figures.csv,,,
Q7833284,Trần Bạch Đằng,bornIn,Q36093,Rạch Giá,1926.0,,,10.0125,105.08083333333,historical_figures.csv,,,
Q7023118,Nguyễn Thị Kim,bornIn,Q1858,Hà Nội,1917.0,,,21.0245,105.84117,historical_figures.csv,,,
Q7810975,Tô Huy Rứa,bornIn,Q36512,Thanh Hóa,1947.0,,,20.0,105.5,historical_figures.csv,,,
Q7799930,Thùy Chi,bornIn,Q36354,Hải Dương,1990.0,,,20.939855,106.330858,historical_figures.csv,,,
Q7023060,Nguyễn Viết Thanh,bornIn,Q25897,Tân An,1931.0,,,10.532222222222,106.40416666667,historical_figures.csv,,,
Q7783908,Thich Thien-An,bornIn,Q881,Việt Nam,1926.0,,,16.0,108.0,historical_figures.csv,,,
Q7833298,Trần Đức Cường,bornIn,Q36587,Nghệ An,1982.0,,,19.333333333333,104.83333333333,historical_figures.csv,,,
Q7833298,Trần Đức Cường,bornIn,Q36587,Nghệ An,1985.0,,,19.333333333333,104.83333333333,historical_figures.csv,,,
Q7820699,Tôn Thất Thiện,bornIn,Q36167,Huế,1924.0,,,16.456111111111,107.57638888889,historical_figures.csv,,,
Q7180411,Phan Thanh Giang,bornIn,Q36592,An Giang,1981.0,,,10.5,105.16666666667,historical_figures.csv,,,
Q7268856,Quang Lê,bornIn,Q4718509,Bình Trị Thiên,1979.0,,,,,historical_figures.csv,,,
Q7180386,Phạm Tuyên,bornIn,Q3031078,Bình Giang,1930.0,,,20.875,106.19166666667,historical_figures.csv,,,
Q7833280,Tran Bich San,bornIn,Q33682,Nam Định,1940.0,,,20.42,106.16833333333,historical_figures.csv,,,
Q7710333,Thanh Hải (nhà thơ),bornIn,Q7187242,Phong Điền,1930.0,,,16.583322222222,107.36418055556,historical_figures.csv,,,
Q7023122,Nguyễn Tư Nghiêm,bornIn,Q2494246,Nam Đàn,1919.0,,,18.697222222222,105.50083333333,historical_figures.csv,,,
Q7708869,Thạch Bảo Khanh,bornIn,Q1858,Hà Nội,1979.0,,,21.0245,105.84117,historical_figures.csv,,,
Q7820697,Tôn Thất Đính,bornIn,Q10828323,Trung Kỳ,1926.0,,,,,historical_figures.csv,,,
Q7710353,Thanh Hà,bornIn,Q25282,Đà Nẵng,1969.0,,,16.069444444444,108.20972222222,historical_figures.csv,,,
Q7799953,Thế Sơn,bornIn,Q1854,Thành phố Hồ Chí Minh,1965.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q7181551,Phi Nhung,bornIn,Q30599,Pleiku,1972.0,,,13.971519,108.014673,historical_figures.csv,,,
Q7023120,Nguyễn Trường Tô,bornIn,Q10743366,Bắc Sơn,1953.0,,,20.61083333,106.2975,historical_figures.csv,,,
Q7023140,Nguyễn Văn Tỵ,bornIn,Q1858,Hà Nội,1917.0,,,21.0245,105.84117,historical_figures.csv,,,
Q7272816,Quốc Bảo,bornIn,Q1854,Thành phố Hồ Chí Minh,1967.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q7023191,Ngô Đình Lệ Quyên,bornIn,Q1854,Thành phố Hồ Chí Minh,1959.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q7682745,Tăng Thanh Hà,bornIn,Q36666,Tiền Giang,1986.0,,,10.416666666667,106.16666666667,historical_figures.csv,,,
Q7180363,Phạm Hải Nam,bornIn,Q881,Việt Nam,1983.0,,,16.0,108.0,historical_figures.csv,,,
Q7833303,Trần Lê Quốc Toàn,bornIn,Q25282,Đà Nẵng,1989.0,,,16.069444444444,108.20972222222,historical_figures.csv,,,
Q7410376,Samson Kayode Olaleye,bornIn,Q1033,Nigeria,1988.0,,,9.0,8.0,historical_figures.csv,,,
Q7833288,Trần Chí Công,bornIn,Q216075,Cần Thơ,1983.0,,,10.1547298,105.5005357,historical_figures.csv,,,
Q7189919,Phạm Quỳnh Anh,bornIn,Q1858,Hà Nội,1984.0,,,21.0245,105.84117,historical_figures.csv,,,
Q7180389,Phạm Văn Phú,bornIn,Q546840,Hà Đông,1927.0,,,20.97148,105.776421,historical_figures.csv,,,
Q7820703,Tôn Thất Xứng,bornIn,Q36167,Huế,1923.0,,,16.456111111111,107.57638888889,historical_figures.csv,,,
Q7833296,Trần Dần,bornIn,Q36907,Nam Định,1926.0,,,20.25,106.25,historical_figures.csv,,,
Q7188259,Phú Quang,bornIn,Q36610,Phú Thọ,1949.0,,,21.333333333333,105.16666666667,historical_figures.csv,,,
Q7023096,Nguyễn Minh Châu (nhà văn),bornIn,Q7273055,Quỳnh Lưu,1930.0,,,19.167,105.667,historical_figures.csv,,,
Q7180372,Phạm Nguyên Sa,bornIn,Q25282,Đà Nẵng,1989.0,,,16.069444444444,108.20972222222,historical_figures.csv,,,
Q7180420,Phan Thu Ngân,bornIn,Q33271,Đồng Nai,1980.0,,,11.110278,107.181111,historical_figures.csv,,,
Q7180371,Phạm Ngọc Lan,bornIn,Q725063,Điện Bàn,1934.0,,,15.888472222222,108.25456666667,historical_figures.csv,,,
Q3024343,Trần Thị Lý,bornIn,Q671678,Điện Quang,1933.0,,,15.836944444444,108.18222222222,historical_figures.csv,,,
Q3375353,Bùi Tín,bornIn,Q10786490,Liên Bạt,1927.0,,,20.749722222222,105.77555555556,historical_figures.csv,,,
Q3413371,Quasar Khanh,bornIn,Q1858,Hà Nội,1934.0,,,21.0245,105.84117,historical_figures.csv,,,
Q2881791,Bamboo,bornIn,Q1854,Thành phố Hồ Chí Minh,1974.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q3164474,Jean-Baptiste Urrutia Thi,bornIn,Q839431,Aldudes,1901.0,,,43.096111111111,-1.4258333333333,historical_figures.csv,,,
Q3339349,Nguyễn Bình,bornIn,Q185682,Liên bang Đông Dương,1908.0,,,21.033333333333,105.85,historical_figures.csv,,,
Q2213094,Vũ Thị Hương,bornIn,Q5278299,Định Hóa,1986.0,,,21.897222222222,105.63361111111,historical_figures.csv,,,
Q3339362,Nguyễn Tiến Nhật,bornIn,Q1854,Thành phố Hồ Chí Minh,1990.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q2227278,Nguyễn Văn Cốc,bornIn,Q2227688,Việt Yên,1943.0,,,21.27493,106.08998,historical_figures.csv,,,
Q3339371,Ngô Văn,bornIn,Q32005019,Thủ Đức,1913.0,,,10.86490630839,106.72411066762,historical_figures.csv,,,
Q1986594,Nicôla Huỳnh Văn Nghi,bornIn,Q1854,Thành phố Hồ Chí Minh,1927.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q2967768,Chân Không,bornIn,Q36635,Bến Tre,1938.0,,,10.233333333333,106.38333333333,historical_figures.csv,,,
Q2425498,Phan Thị Hà Thanh,bornIn,Q72818,Hải Phòng,1991.0,,,20.8,106.66666666667,historical_figures.csv,,,
Q1984355,Nguyễn Thị Mai Hưng,bornIn,Q36736,Bắc Giang,1994.0,,,21.273055555556,106.19472222222,historical_figures.csv,,,
Q3132804,Phạm Xuân Ẩn,bornIn,Q19316,Biên Hòa,1927.0,,,10.950764,106.822136,historical_figures.csv,,,
Q2994497,Nguyễn Văn Trỗi,bornIn,Q33356,Quảng Nam,1940.0,,,15.55,108.05,historical_figures.csv,,,
Q2044436,Micae Hồ Đình Hy,bornIn,Q881,Việt Nam,1808.0,,,16.0,108.0,historical_figures.csv,,,
Q3339359,Nguyễn Khắc Trường,bornIn,Q5295741,Đồng Hỷ,1946.0,,,21.631003,105.844946,historical_figures.csv,,,
Q2705303,Phan Châu Trinh,bornIn,Q35661,Tam Kỳ,1872.0,,,15.566666666667,108.48333333333,historical_figures.csv,,,
Q1960335,Nguyễn Văn Xuân,bornIn,Q10828323,Trung Kỳ,1892.0,,,,,historical_figures.csv,,,
Q3339363,Nguyễn Quảng Tuân,bornIn,Q33408,Bắc Ninh,1925.0,,,21.1,106.1,historical_figures.csv,,,
Q2206995,Nguyễn Thị Thanh Phúc,bornIn,Q25282,Đà Nẵng,1990.0,,,16.069444444444,108.20972222222,historical_figures.csv,,,
Q2019283,Hoàng Xuân Vinh,bornIn,Q1858,Hà Nội,1974.0,,,21.0245,105.84117,historical_figures.csv,,,
Q2058567,Phaolô Maria Cao Đình Thuyên,bornIn,Q1001809,Hương Khê,1927.0,,,18.170833333333,105.7,historical_figures.csv,,,
Q3380798,Philippe Trần Văn Hoài,bornIn,Q185682,Liên bang Đông Dương,1929.0,,,21.033333333333,105.85,historical_figures.csv,,,
Q1984424,Nguyễn Văn Lý,bornIn,Q7932536,Vĩnh Linh,1946.0,,,17.083,107.0,historical_figures.csv,,,
Q2111035,Nguyễn Ngọc Trường Sơn,bornIn,Q36093,Rạch Giá,1990.0,,,10.0125,105.08083333333,historical_figures.csv,,,
Q3378043,Phan Thị Vàng Anh,bornIn,Q1858,Hà Nội,1968.0,,,21.0245,105.84117,historical_figures.csv,,,
Q2618384,Trần Đức Thảo,bornIn,Q36681,Thái Bình,1917.0,,,20.5,106.33333333333,historical_figures.csv,,,
Q2381936,Nguyễn An Ninh,bornIn,Q2405555,Chợ Lớn,1900.0,,,10.7514918,106.6604732,historical_figures.csv,,,
Q3248362,Lê Quang Đỉnh,bornIn,Q800154,Hà Tiên,1968.0,,,10.38333333,104.48333333,historical_figures.csv,,,
