h,h_label,r,t,t_label,tau_start,l_h_lat,l_h_lon,l_t_lat,l_t_lon,__file,tau_end,vi_context,source,h_in_vn,t_in_vn
Nơi thành lập An Nam Cộng sản Đảng năm 1929,Nơi thành lập An Nam Cộng sản Đảng năm 1929,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1988.0,,,10.7769,106.7009,heritage_sites.csv,1988.0,Quận 1; Lịch sử; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Trụ sở báo Dân Chúng,Trụ sở báo Dân Chúng,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1988.0,,,10.7769,106.7009,heritage_sites.csv,1988.0,Quận 1; Lịch sử; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Địa điểm lưu niệm Chủ tịch Tôn Đức Thắng tại khu vực Ba Son,Địa điểm lưu niệm Chủ tịch Tôn Đức Thắng tại khu vực Ba Son,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,2016.0,,,10.7769,106.7009,heritage_sites.csv,2016.0,Quận 1; Lịch sử; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Điện Ngọc Hoàng,Điện Ngọc Hoàng,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1994.0,,,10.7769,106.7009,heritage_sites.csv,1994.0,Quận 1; Văn hóa kiến trúc; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Miếu Thiên Hậu,Miếu Thiên Hậu,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1998.0,,,10.7769,106.7009,heritage_sites.csv,1998.0,Quận 1; Văn hóa kiến trúc; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Trụ sở Tòa án nhân dân Thành phố Hồ Chí Minh,Trụ sở Tòa án nhân dân Thành phố Hồ Chí Minh,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,2012.0,,,10.7769,106.7009,heritage_sites.csv,2012.0,Quận 1; Văn hóa kiến trúc; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Bảo tàng Lịch sử Thành phố Hồ Chí Minh,Bảo tàng Lịch sử Thành phố Hồ Chí Minh,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,2012.0,,,10.7769,106.7009,heritage_sites.csv,2012.0,Quận 1; Văn hóa kiến trúc; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Bảo tàng Thành phố Hồ Chí Minh,Bảo tàng Thành phố Hồ Chí Minh,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,2012.0,,,10.7769,106.7009,heritage_sites.csv,2012.0,Quận 1; Văn hóa kiến trúc; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Nhà hát Thành phố Hồ Chí Minh,Nhà hát Thành phố Hồ Chí Minh,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,2012.0,,,10.7769,106.7009,heritage_sites.csv,2012.0,Quận 1; Văn hóa kiến trúc; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Cơ sở Ban Tuyên huấn Xứ ủy Nam bộ,Cơ sở Ban Tuyên huấn Xứ ủy Nam bộ,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1988.0,,,10.7769,106.7009,heritage_sites.csv,1988.0,Quận 3; Lịch sử; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Cơ sở giấu vũ khí của Biệt động Thành đánh dinh Độc Lập,Cơ sở giấu vũ khí của Biệt động Thành đánh dinh Độc Lập,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1988.0,,,10.7769,106.7009,heritage_sites.csv,1988.0,Quận 3; Lịch sử; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Sở Chỉ huy tiền phương Phân khu 6 trong chiến dịch Mậu Thân 1968,Sở Chỉ huy tiền phương Phân khu 6 trong chiến dịch Mậu Thân 1968,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1988.0,,,10.7769,106.7009,heritage_sites.csv,1988.0,Quận 3; Lịch sử; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Khu trại giam bệnh viện Chợ Quán - nơi đồng chí Trần Phú hy sinh,Khu trại giam bệnh viện Chợ Quán - nơi đồng chí Trần Phú hy sinh,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1988.0,,,10.7769,106.7009,heritage_sites.csv,1988.0,Quận 5; Lịch sử; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Nơi đồng chí Nguyễn Tất Thành ở trước khi ra đi tìm đường cứu nước,Nơi đồng chí Nguyễn Tất Thành ở trước khi ra đi tìm đường cứu nước,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1988.0,,,10.7769,106.7009,heritage_sites.csv,1988.0,Quận 5; Lịch sử; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Hội quán Nghĩa Nhuận,Hội quán Nghĩa Nhuận,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1993.0,,,10.7769,106.7009,heritage_sites.csv,1993.0,Quận 5; Văn hóa kiến trúc; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Hội quán Tuệ Thành,Hội quán Tuệ Thành,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1993.0,,,10.7769,106.7009,heritage_sites.csv,1993.0,Quận 5; Văn hóa kiến trúc; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Hội quán Nghĩa An,Hội quán Nghĩa An,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1993.0,,,10.7769,106.7009,heritage_sites.csv,1993.0,Quận 5; Văn hóa kiến trúc; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Đình Minh Hương Gia Thạnh,Đình Minh Hương Gia Thạnh,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1993.0,,,10.7769,106.7009,heritage_sites.csv,1993.0,Quận 5; Văn hóa kiến trúc; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Miếu Nhị Phủ,Miếu Nhị Phủ,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1998.0,,,10.7769,106.7009,heritage_sites.csv,1998.0,Quận 5; Văn hóa kiến trúc; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Nhà thờ tổ thợ bạc,Nhà thờ tổ thợ bạc,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1998.0,,,10.7769,106.7009,heritage_sites.csv,1998.0,Quận 5; Văn hóa kiến trúc; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Hội quán Quỳnh Phủ,Hội quán Quỳnh Phủ,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,2001.0,,,10.7769,106.7009,heritage_sites.csv,2001.0,Quận 5; Văn hóa kiến trúc; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Hội quán Hà Chương,Hội quán Hà Chương,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,2001.0,,,10.7769,106.7009,heritage_sites.csv,2001.0,Quận 5; Văn hóa kiến trúc; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Hội quán Ôn Lăng,Hội quán Ôn Lăng,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,2002.0,,,10.7769,106.7009,heritage_sites.csv,2002.0,Quận 5; Văn hóa kiến trúc; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Hầm bí mật in tài liệu Ban Tuyên huấn Hoa vận thời kỳ chống Mỹ cứu nước,Hầm bí mật in tài liệu Ban Tuyên huấn Hoa vận thời kỳ chống Mỹ cứu nước,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1998.0,,,10.7769,106.7009,heritage_sites.csv,1998.0,Quận 6; Lịch sử; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Đình Bình Đông,Đình Bình Đông,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1997.0,,,10.7769,106.7009,heritage_sites.csv,1997.0,Quận 8; Lịch sử; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Lò gốm cổ Hưng Lợi,Lò gốm cổ Hưng Lợi,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1998.0,,,10.7769,106.7009,heritage_sites.csv,1998.0,Quận 8; Khảo cổ; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Bót Dây Thép,Bót Dây Thép,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1993.0,,,10.7769,106.7009,heritage_sites.csv,1993.0,Quận 9; Lịch sử; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Đình Phong Phú,Đình Phong Phú,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1993.0,,,10.7769,106.7009,heritage_sites.csv,1993.0,Quận 9; Lịch sử; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Chùa Hội Sơn,Chùa Hội Sơn,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1993.0,,,10.7769,106.7009,heritage_sites.csv,1993.0,Quận 9; Văn hóa kiến trúc; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Chùa Phước Tường,Chùa Phước Tường,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1993.0,,,10.7769,106.7009,heritage_sites.csv,1993.0,Quận 9; Văn hóa kiến trúc; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Cơ sở in ấn của Hội Ủng hộ Vệ quốc đoàn,Cơ sở in ấn của Hội Ủng hộ Vệ quốc đoàn,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1988.0,,,10.7769,106.7009,heritage_sites.csv,1988.0,Quận 10; Lịch sử; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Hầm bí mật chứa vũ khí thời kháng chiến chống Mỹ,Hầm bí mật chứa vũ khí thời kháng chiến chống Mỹ,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1988.0,,,10.7769,106.7009,heritage_sites.csv,1988.0,Quận 10; Lịch sử; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Đình Chí Hoà,Đình Chí Hoà,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1996.0,,,10.7769,106.7009,heritage_sites.csv,1996.0,Quận 10; Văn hóa kiến trúc; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Chùa Phụng Sơn,Chùa Phụng Sơn,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1988.0,,,10.7769,106.7009,heritage_sites.csv,1988.0,Quận 11; Văn hóa kiến trúc; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Chùa Giác Viên,Chùa Giác Viên,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1993.0,,,10.7769,106.7009,heritage_sites.csv,1993.0,Quận 11; Văn hóa kiến trúc; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Lăng Lê Văn Duyệt,Lăng Lê Văn Duyệt,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1988.0,,,10.7769,106.7009,heritage_sites.csv,1988.0,Bình Thạnh; Văn hóa kiến trúc; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Đình Bình Hòa,Đình Bình Hòa,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1993.0,,,10.7769,106.7009,heritage_sites.csv,1993.0,Bình Thạnh; Văn hóa kiến trúc; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Tịnh xá Ngọc Phương,Tịnh xá Ngọc Phương,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1994.0,,,10.7769,106.7009,heritage_sites.csv,1994.0,Gò Vấp; Lịch sử; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Đình Thông Tây Hội,Đình Thông Tây Hội,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1998.0,,,10.7769,106.7009,heritage_sites.csv,1998.0,Gò Vấp; Văn hóa kiến trúc; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Chùa sắc tứ Trường Thọ,Chùa sắc tứ Trường Thọ,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,2000.0,,,10.7769,106.7009,heritage_sites.csv,2000.0,Gò Vấp; Văn hóa kiến trúc; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Trụ sở Phái đoàn liên lạc của Bộ Tổng tư lệnh Quân đội Nhân dân Việt Nam cạnh Phân ban Quốc tế giám sát và kiểm soát đình chiến tại Sài Gòn (1955-1958),Trụ sở Phái đoàn liên lạc của Bộ Tổng tư lệnh Quân đội Nhân dân Việt Nam cạnh Phân ban Quốc tế giám sát và kiểm soát đình chiến tại Sài Gòn (1955-1958),locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1988.0,,,10.7769,106.7009,heritage_sites.csv,1988.0,Phú Nhuận; Lịch sử; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Võ Di Nguy,Võ Di Nguy,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1993.0,,,10.7769,106.7009,heritage_sites.csv,1993.0,Phú Nhuận; Văn hóa kiến trúc; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Đình Phú Nhuận,Đình Phú Nhuận,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1997.0,,,10.7769,106.7009,heritage_sites.csv,1997.0,Phú Nhuận; Văn hóa kiến trúc; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Trương Tấn Bửu,Trương Tấn Bửu,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,2004.0,,,10.7769,106.7009,heritage_sites.csv,2004.0,Phú Nhuận; Văn hóa kiến trúc; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Mộ Phan Châu Trinh,Mộ Phan Châu Trinh,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1994.0,,,10.7769,106.7009,heritage_sites.csv,1994.0,Tân Bình; Lịch sử; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Địa đạo Phú Thọ Hòa,Địa đạo Phú Thọ Hòa,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1996.0,,,10.7769,106.7009,heritage_sites.csv,1996.0,Tân Bình; Lịch sử; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Chùa Giác Lâm,Chùa Giác Lâm,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1988.0,,,10.7769,106.7009,heritage_sites.csv,1988.0,Tân Bình; Văn hóa kiến trúc; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Trại Davis,Trại Davis,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,2017.0,,,10.7769,106.7009,heritage_sites.csv,2017.0,Tân Bình; Lịch sử văn hóa; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Đình Trường Thọ,Đình Trường Thọ,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,2002.0,,,10.7769,106.7009,heritage_sites.csv,2002.0,Thủ Đức; Văn hóa kiến trúc; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Đình Xuân Hiệp,Đình Xuân Hiệp,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,2004.0,,,10.7769,106.7009,heritage_sites.csv,2004.0,Thủ Đức; Văn hóa kiến trúc; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Giồng Cá Vồ,Giồng Cá Vồ,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,2000.0,,,10.7769,106.7009,heritage_sites.csv,2000.0,Cần Giờ; Khảo cổ; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
địa đạo Củ Chi,địa đạo Củ Chi,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1979.0,,,10.7769,106.7009,heritage_sites.csv,1979.0,Củ Chi; Lịch sử; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Địa đạo Bến Đình,Địa đạo Bến Đình,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,2004.0,,,10.7769,106.7009,heritage_sites.csv,2004.0,Củ Chi; Lịch sử; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Căn cứ Rừng Sác,Căn cứ Rừng Sác,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,2004.0,,,10.7769,106.7009,heritage_sites.csv,2004.0,Cần Giờ; Lịch sử; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Địa điểm Dinh Quận Hóc Môn,Địa điểm Dinh Quận Hóc Môn,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1993.0,,,10.7769,106.7009,heritage_sites.csv,1993.0,Hóc Môn; Lịch sử; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Ngã ba Giồng,Ngã ba Giồng,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,2002.0,,,10.7769,106.7009,heritage_sites.csv,2002.0,Hóc Môn; Lịch sử; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Địa đạo Tây Nam Bến Cát,Địa đạo Tây Nam Bến Cát,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1996.0,,,10.7769,106.7009,heritage_sites.csv,1996.0,"An Điền, An Tây, Phú An; Lịch sử văn hóa; vùng Đông Nam Bộ",Wikipedia-Heritage,True,True
Sở chỉ huy tiền phương chiến dịch Hồ Chí Minh,Sở chỉ huy tiền phương chiến dịch Hồ Chí Minh,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,2010.0,,,10.7769,106.7009,heritage_sites.csv,2010.0,Dầu Tiếng; Lịch sử cách mạng; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Nhà tù Phú Lợi,Nhà tù Phú Lợi,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1980.0,,,10.7769,106.7009,heritage_sites.csv,1980.0,Thủ Dầu Một; Lịch sử; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Chiến khu Đ,Chiến khu Đ,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,2010.0,,,10.7769,106.7009,heritage_sites.csv,2010.0,Đất Cuốc; Lịch sử cách mạng; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Nhà cổ Trần Văn Hổ,Nhà cổ Trần Văn Hổ,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1993.0,,,10.7769,106.7009,heritage_sites.csv,1993.0,Thủ Dầu Một; Lịch sử văn hóa; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Nhà cổ Trần Công Vàng,Nhà cổ Trần Công Vàng,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1993.0,,,10.7769,106.7009,heritage_sites.csv,1993.0,Thủ Dầu Một; Lịch sử văn hóa; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Chùa Hội Khánh,Chùa Hội Khánh,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1993.0,,,10.7769,106.7009,heritage_sites.csv,1993.0,Thủ Dầu Một; Lịch sử văn hóa; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Đình Tân An (Bến Thế),Đình Tân An (Bến Thế),locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,2014.0,,,10.7769,106.7009,heritage_sites.csv,2014.0,Thủ Dầu Một; Lịch sử văn hóa; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Núi Châu Thới,Núi Châu Thới,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1989.0,,,10.7769,106.7009,heritage_sites.csv,1989.0,Dĩ An; Danh thắng văn hóa; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Cù Lao Rùa,Cù Lao Rùa,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,2009.0,,,10.7769,106.7009,heritage_sites.csv,2009.0,Thạnh Hội; Lịch sử khảo cổ; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Di tích khảo cổ học Dốc Chùa,Di tích khảo cổ học Dốc Chùa,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,2001.0,,,10.7769,106.7009,heritage_sites.csv,2001.0,Tân Uyên; Lịch sử khảo cổ; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Đình Phú Long,Đình Phú Long,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,2001.0,,,10.7769,106.7009,heritage_sites.csv,2001.0,Thuận An; Lịch sử văn hóa; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Nhà tù Côn Đảo,Nhà tù Côn Đảo,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,2012.0,,,10.7769,106.7009,heritage_sites.csv,2012.0,Côn Đảo; Lịch sử cách mạng đặc biệt; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Bạch Dinh,Bạch Dinh,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1992.0,,,10.7769,106.7009,heritage_sites.csv,1992.0,Vũng Tàu; Lịch sử văn hóa; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Trận địa pháo cổ và Hầm thủy lôi Núi Lớn,Trận địa pháo cổ và Hầm thủy lôi Núi Lớn,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1992.0,,,10.7769,106.7009,heritage_sites.csv,1992.0,Vũng Tàu; Lịch sử; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
"Nhà má Tám Nhung, nhà 42/11","Nhà má Tám Nhung, nhà 42/11",locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1989.0,,,10.7769,106.7009,heritage_sites.csv,1989.0,Vũng Tàu; Lịch sử cách mạng; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Trụ sở Ủy ban Việt Minh tại Vũng Tàu,Trụ sở Ủy ban Việt Minh tại Vũng Tàu,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1991.0,,,10.7769,106.7009,heritage_sites.csv,1991.0,Vũng Tàu; Lịch sử cách mạng; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
"""Nhà cao cẳng"" số 18 Lê Lợi","""Nhà cao cẳng"" số 18 Lê Lợi",locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1991.0,,,10.7769,106.7009,heritage_sites.csv,1991.0,Vũng Tàu; Lịch sử cách mạng; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Nhà số 86 Phan Chu Trinh,Nhà số 86 Phan Chu Trinh,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1992.0,,,10.7769,106.7009,heritage_sites.csv,1992.0,Vũng Tàu; Lịch sử cách mạng; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Đồn nhà máy nước,Đồn nhà máy nước,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1992.0,,,10.7769,106.7009,heritage_sites.csv,1992.0,Vũng Tàu; Lịch sử cách mạng; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Nhà ông Trương Quang Vinh số 18/5,Nhà ông Trương Quang Vinh số 18/5,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1991.0,,,10.7769,106.7009,heritage_sites.csv,1991.0,Vũng Tàu; Lịch sử cách mạng; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
"Khu di tích Đình Thắng Tam (đình Thắng Tam, Lăng Cá Ông, Miếu Bà)","Khu di tích Đình Thắng Tam (đình Thắng Tam, Lăng Cá Ông, Miếu Bà)",locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1991.0,,,10.7769,106.7009,heritage_sites.csv,1991.0,Vũng Tàu; Lịch sử văn hóa; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Chùa Linh Sơn,Chùa Linh Sơn,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1991.0,,,10.7769,106.7009,heritage_sites.csv,1991.0,Vũng Tàu; Lịch sử văn hóa; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Thích Ca Phật Đài,Thích Ca Phật Đài,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1989.0,,,10.7769,106.7009,heritage_sites.csv,1989.0,Vũng Tàu; Lịch sử văn hóa danh thắng; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Chùa Phước Lâm,Chùa Phước Lâm,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1992.0,,,10.7769,106.7009,heritage_sites.csv,1992.0,Vũng Tàu; Lịch sử văn hóa; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Nhà Lớn Long Sơn,Nhà Lớn Long Sơn,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1991.0,,,10.7769,106.7009,heritage_sites.csv,1991.0,Vũng Tàu; Lịch sử văn hóa; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Niết Bàn Tịnh Xá,Niết Bàn Tịnh Xá,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1989.0,,,10.7769,106.7009,heritage_sites.csv,1989.0,Vũng Tàu; Lịch sử văn hóa nghệ thuật; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Ăng-ten parabol viba Núi Lớn,Ăng-ten parabol viba Núi Lớn,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1993.0,,,10.7769,106.7009,heritage_sites.csv,1993.0,Vũng Tàu; Lịch sử; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Trận địa pháo cổ trên núi Tao Phùng (Núi Nhỏ),Trận địa pháo cổ trên núi Tao Phùng (Núi Nhỏ),locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1993.0,,,10.7769,106.7009,heritage_sites.csv,1993.0,Vũng Tàu; Lịch sử; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Cầu Đá Vũng Tàu,Cầu Đá Vũng Tàu,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1994.0,,,10.7769,106.7009,heritage_sites.csv,1994.0,Vũng Tàu; Lịch sử; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Nhà Tròn Bà Rịa,Nhà Tròn Bà Rịa,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1987.0,,,10.7769,106.7009,heritage_sites.csv,1987.0,Bà Rịa; Lịch sử cách mạng; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
Địa đạo Long Phước,Địa đạo Long Phước,locatedIn,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,1990.0,,,10.7769,106.7009,heritage_sites.csv,1990.0,Bà Rịa; Lịch sử cách mạng; vùng Đông Nam Bộ,Wikipedia-Heritage,True,True
